0	1
2095	0.008537	3342.705489
2096	0.008535	3342.637405
2097	0.008540	3342.609442
2098	0.008542	3342.636797
2099	0.008542	3342.585993
2100	0.008547	3342.596190
2101	0.008545	3342.448358
2102	0.008550	3342.462417
2103	0.008555	3342.516405
2104	0.008556	3342.503802
2105	0.008554	3342.382898
2106	0.008555	3342.389364
2107	0.008555	3342.291410
2108	0.008551	3342.085389
2109	0.008549	3342.006638
2110	0.008547	3341.836967
2111	0.008545	3341.722406
2112	0.008543	3341.861742
2113	0.008540	3341.893043
2114	0.008540	3342.087039
2115	0.008537	3342.065248
2116	0.008538	3342.113422
2117	0.008542	3342.203118
2118	0.008545	3342.396601
2119	0.008545	3342.289759
2120	0.008543	3342.245283
2121	0.008543	3342.242339
2122	0.008546	3342.226202
2123	0.008544	3342.191239
2124	0.008544	3342.239171
2125	0.008540	3342.262588
2126	0.008540	3342.327375
2127	0.008536	3342.326281
2128	0.008534	3342.276316
2129	0.008531	3342.179427
2130	0.008529	3342.165258
2131	0.008529	3342.083529
2132	0.008526	3342.159475
2133	0.008529	3342.150961
2134	0.008533	3341.983130
2135	0.008534	3341.806089
2136	0.008530	3341.696629
2137	0.008532	3341.600374
2138	0.008530	3341.603368
2139	0.008529	3341.604488
2140	0.008530	3341.504673
2141	0.008527	3341.531994
2142	0.008524	3341.633987
2143	0.008520	3341.691087
2144	0.008517	3341.652985
2145	0.008515	3341.611189
2146	0.008514	3341.664492
2147	0.008513	3341.673032
2148	0.008511	3341.739292
2149	0.008516	3341.798046
2150	0.008513	3341.637209
2151	0.008511	3341.623431
2152	0.008510	3341.548327
2153	0.008510	3341.478867
2154	0.008506	3341.437326
2155	0.008507	3341.349420
2156	0.008503	3341.350649
2157	0.008510	3341.429764
2158	0.008513	3341.388323
2159	0.008511	3341.295044
2160	0.008513	3341.175926
2161	0.008516	3341.079130
2162	0.008513	3341.021277
2163	0.008512	3341.104022
2164	0.008508	3341.024030
2165	0.008505	3340.955196
2166	0.008507	3340.939982
2167	0.008511	3340.913706
2168	0.008511	3340.981550
2169	0.008512	3340.855694
2170	0.008511	3340.895853
2171	0.008509	3340.963611
2172	0.008510	3341.016575
2173	0.008509	3340.931431
2174	0.008508	3340.901564
2175	0.008505	3340.858851
2176	0.008504	3340.683824
2177	0.008504	3340.670648
2178	0.008502	3340.679522
2179	0.008503	3340.469940
2180	0.008508	3340.486239
2181	0.008514	3340.447501
2182	0.008515	3340.375802
2183	0.008513	3340.362803
2184	0.008515	3340.358974
2185	0.008518	3340.344165
2186	0.008516	3340.195791
2187	0.008516	3340.122542
2188	0.008514	3340.177331
2189	0.008512	3340.157149
2190	0.008512	3340.126027
2191	0.008509	3340.113190
2192	0.008509	3340.102190
2193	0.008515	3340.018240
2194	0.008517	3339.855971
2195	0.008516	3339.770387
2196	0.008520	3339.666667
2197	0.008521	3339.717797
2198	0.008522	3339.781620
2199	0.008528	3339.654388
2200	0.008528	3339.661818
2201	0.008531	3339.765561
2202	0.008532	3339.858311
2203	0.008529	3339.863822
2204	0.008531	3339.949183
2205	0.008532	3339.980045
2206	0.008533	3340.061650
2207	0.008536	3340.117807
2208	0.008538	3340.121377
2209	0.008543	3340.105025
2210	0.008547	3340.065158
2211	0.008549	3340.059701
2212	0.008547	3339.954792
2213	0.008547	3340.063263
2214	0.008546	3340.039747
2215	0.008543	3339.971106
2216	0.008542	3339.954874
2217	0.008539	3339.971132
2218	0.008537	3339.875564
2219	0.008537	3339.783686
2220	0.008533	3339.751351
2221	0.008531	3339.690230
2222	0.008530	3339.578758
2223	0.008532	3339.595142
2224	0.008532	3339.532374
2225	0.008529	3339.658427
2226	0.008526	3339.672956
2227	0.008522	3339.831163
2228	0.008519	3339.680431
2229	0.008518	3339.642889
2230	0.008516	3339.682511
2231	0.008513	3339.729269
2232	0.008513	3339.806452
2233	0.008509	3339.878191
2234	0.008506	3340.050134
2235	0.008502	3340.046532
2236	0.008501	3340.000000
2237	0.008499	3340.041127
2238	0.008503	3340.025022
2239	0.008505	3340.187584
2240	0.008509	3340.258929
2241	0.008509	3340.296296
2242	0.008507	3340.324710
2243	0.008506	3340.299599
2244	0.008505	3340.267380
2245	0.008503	3340.279733
2246	0.008502	3340.151380
2247	0.008499	3339.987539
2248	0.008496	3340.069395
2249	0.008497	3339.994664
2250	0.008497	3340.008889
2251	0.008499	3340.007108
2252	0.008496	3340.143872
2253	0.008497	3340.257435
2254	0.008494	3340.212955
2255	0.008496	3340.276718
2256	0.008497	3340.230496
2257	0.008499	3340.161276
2258	0.008498	3340.072631
2259	0.008497	3340.044267
2260	0.008497	3340.015929
2261	0.008501	3340.155683
2262	0.008505	3340.132626
2263	0.008502	3340.120194
2264	0.008504	3340.201413
2265	0.008507	3340.407947
2266	0.008504	3340.436011
2267	0.008504	3340.569916
2268	0.008507	3340.552028
2269	0.008503	3340.520053
2270	0.008502	3340.525110
2271	0.008499	3340.547776
2272	0.008498	3340.521127
2273	0.008498	3340.413550
2274	0.008497	3340.432718
2275	0.008495	3340.522198
2276	0.008500	3340.583480
2277	0.008499	3340.599034
2278	0.008501	3340.600527
2279	0.008498	3340.642387
2280	0.008500	3340.726316
2281	0.008499	3340.787374
2282	0.008497	3340.751972
2283	0.008494	3340.709593
2284	0.008499	3340.781086
2285	0.008502	3340.927790
2286	0.008504	3341.032371
2287	0.008501	3340.940971
2288	0.008505	3340.912587
2289	0.008509	3340.861512
2290	0.008506	3340.726638
2291	0.008506	3340.818856
2292	0.008503	3340.938918
2293	0.008500	3341.030964
2294	0.008501	3341.117698
2295	0.008497	3341.204357
2296	0.008494	3341.165505
2297	0.008491	3341.130170
2298	0.008489	3341.190601
2299	0.008489	3341.277077
2300	0.008485	3341.156522
2301	0.008482	3341.255106
2302	0.008482	3341.296264
2303	0.008481	3341.276596
2304	0.008486	3341.260417
2305	0.008491	3341.171367
2306	0.008492	3341.146574
2307	0.008495	3341.234504
2308	0.008501	3341.256499
2309	0.008500	3341.271546
2310	0.008497	3341.352381
2311	0.008497	3341.241021
2312	0.008495	3341.162630
2313	0.008497	3341.099870
2314	0.008494	3341.104581
2315	0.008492	3341.266523
2316	0.008493	3341.227979
2317	0.008496	3341.301683
2318	0.008501	3341.458154
2319	0.008504	3341.559293
2320	0.008500	3341.622414
2321	0.008498	3341.590694
2322	0.008496	3341.765719
2323	0.008492	3341.742574
2324	0.008495	3341.652324
2325	0.008492	3341.470968
2326	0.008488	3341.401548
2327	0.008488	3341.399226
2328	0.008485	3341.371134
2329	0.008483	3341.380850
2330	0.008485	3341.424893
2331	0.008489	3341.422565
2332	0.008492	3341.466552
2333	0.008496	3341.464209
2334	0.008492	3341.293916
2335	0.008497	3341.250535
2336	0.008502	3341.328767
2337	0.008507	3341.374412
2338	0.008503	3341.414885
2339	0.008504	3341.540829
2340	0.008512	3341.509402
2341	0.008516	3341.414780
2342	0.008513	3341.402220
2343	0.008510	3341.333333
2344	0.008510	3341.226962
2345	0.008508	3341.115565
2346	0.008507	3341.023018
2347	0.008506	3341.017469
2348	0.008503	3341.122658
2349	0.008500	3341.093231
2350	0.008500	3341.121702
2351	0.008498	3341.073586
2352	0.008499	3341.207483
2353	0.008497	3341.349766
2354	0.008499	3341.364486
2355	0.008500	3341.423355
2356	0.008499	3341.419355
2357	0.008497	3341.522274
2358	0.008497	3341.541985
2359	0.008496	3341.368376
2360	0.008493	3341.403390
2361	0.008496	3341.533249
2362	0.008497	3341.586791
2363	0.008496	3341.582734
2364	0.008495	3341.600677
2365	0.008492	3341.598309
2366	0.008489	3341.595943
2367	0.008488	3341.750739
2368	0.008487	3341.738176
2369	0.008484	3341.813423
2370	0.008484	3341.934177
2371	0.008483	3341.906369
2372	0.008483	3342.010118
2373	0.008484	3342.064897
2374	0.008485	3342.010110
2375	0.008481	3341.935158
2376	0.008478	3342.001684
2377	0.008475	3341.982331
2378	0.008473	3342.102607
2379	0.008475	3342.211013
2380	0.008473	3342.248739
2381	0.008474	3342.301554
2382	0.008471	3342.397985
2383	0.008469	3342.477549
2384	0.008466	3342.417785
2385	0.008464	3342.344654
2386	0.008466	3342.424141
2387	0.008465	3342.475073
2388	0.008461	3342.351759
2389	0.008458	3342.350774
2390	0.008455	3342.289540
2391	0.008453	3342.291928
2392	0.008450	3342.147157
2393	0.008450	3342.102800
2394	0.008451	3342.158730
2395	0.008448	3342.199582
2396	0.008451	3342.183639
2397	0.008457	3342.226116
2398	0.008455	3342.240200
2399	0.008452	3342.184243
2400	0.008450	3342.096667
2401	0.008448	3342.007497
2402	0.008453	3341.951707
2403	0.008459	3341.882647
2404	0.008457	3341.885191
2405	0.008456	3341.985863
2406	0.008459	3342.028263
2407	0.008463	3341.984213
2408	0.008468	3341.933555
2409	0.008469	3341.924450
2410	0.008466	3341.946888
2411	0.008465	3341.871423
2412	0.008468	3341.789386
2413	0.008469	3341.830087
2414	0.008468	3341.874068
2415	0.008470	3341.760663
2416	0.008472	3341.802980
2417	0.008470	3341.762516
2418	0.008475	3341.827957
2419	0.008474	3341.804051
2420	0.008474	3341.690909
2421	0.008475	3341.688558
2422	0.008473	3341.783650
2423	0.008475	3341.815931
2424	0.008477	3341.694719
2425	0.008477	3341.689072
2426	0.008475	3341.652102
2427	0.008473	3341.634940
2428	0.008471	3341.619440
2429	0.008470	3341.712639
2430	0.008467	3341.697119
2431	0.008467	3341.676676
2432	0.008464	3341.776316
2433	0.008462	3341.736128
2434	0.008460	3341.730485
2435	0.008458	3341.737988
2436	0.008455	3341.816092
2437	0.008456	3341.813705
2438	0.008452	3341.847416
2439	0.008452	3341.940139
2440	0.008451	3342.019672
2441	0.008450	3342.005735
2442	0.008447	3341.914824
2443	0.008448	3341.886205
2444	0.008448	3341.870704
2445	0.008449	3341.732515
2446	0.008447	3341.707277
2447	0.008446	3341.686964
2448	0.008443	3341.787582
2449	0.008443	3341.798285
2450	0.008441	3341.786122
2451	0.008441	3341.648307
2452	0.008441	3341.619902
2453	0.008438	3341.673053
2454	0.008436	3341.504482
2455	0.008436	3341.432179
2456	0.008439	3341.361564
2457	0.008439	3341.557998
2458	0.008437	3341.560618
2459	0.008436	3341.520943
2460	0.008434	3341.604878
2461	0.008432	3341.576595
2462	0.008430	3341.467100
2463	0.008433	3341.404791
2464	0.008432	3341.336039
2465	0.008432	3341.285193
2466	0.008432	3341.211679
2467	0.008434	3341.177138
2468	0.008433	3341.194489
2469	0.008438	3341.268530
2470	0.008438	3341.295547
2471	0.008435	3341.264265
2472	0.008440	3341.197411
2473	0.008438	3341.214719
2474	0.008435	3341.337106
2475	0.008440	3341.288081
2476	0.008442	3341.150242
2477	0.008440	3341.020589
2478	0.008440	3340.952381
2479	0.008441	3341.040742
2480	0.008446	3341.061290
2481	0.008445	3341.012495
2482	0.008444	3341.002417
2483	0.008442	3341.066452
2484	0.008441	3341.144928
2485	0.008442	3341.163783
2486	0.008443	3341.042639
2487	0.008444	3341.021311
2488	0.008442	3340.935691
2489	0.008441	3340.907995
2490	0.008448	3340.955823
2491	0.008449	3340.876756
2492	0.008449	3340.932584
2493	0.008452	3340.908143
2494	0.008458	3340.877306
2495	0.008462	3340.942685
2496	0.008463	3340.950321
2497	0.008465	3341.081298
2498	0.008470	3341.226581
2499	0.008480	3341.288515
2500	0.008489	3341.304000
2501	0.008486	3341.319472
2502	0.008493	3341.490008
2503	0.008498	3341.487815
2504	0.008500	3341.552716
2505	0.008502	3341.695808
2506	0.008504	3341.739824
2507	0.008503	3341.871560
2508	0.008501	3341.936204
2509	0.008499	3342.016740
2510	0.008496	3341.974502
2511	0.008494	3341.843090
2512	0.008493	3341.687898
2513	0.008491	3341.540788
2514	0.008492	3341.567224
2515	0.008489	3341.469583
2516	0.008488	3341.429253
2517	0.008489	3341.417561
2518	0.008491	3341.332804
2519	0.008490	3341.319571
2520	0.008492	3341.323810
2521	0.008489	3341.151924
2522	0.008490	3341.130849
2523	0.008488	3341.143084
2524	0.008487	3341.064976
2525	0.008489	3341.083564
2526	0.008487	3341.165479
2527	0.008485	3341.153937
2528	0.008482	3341.158228
2529	0.008480	3341.053381
2530	0.008481	3341.075099
2531	0.008479	3341.099960
2532	0.008477	3341.206951
2533	0.008476	3341.245953
2534	0.008477	3341.138122
2535	0.008475	3340.940434
2536	0.008476	3340.842271
2537	0.008481	3340.706346
2538	0.008486	3340.647754
2539	0.008485	3340.603387
2540	0.008483	3340.560630
2541	0.008484	3340.591893
2542	0.008484	3340.695515
2543	0.008483	3340.712544
2544	0.008481	3340.619497
2545	0.008482	3340.605108
2546	0.008483	3340.623723
2547	0.008482	3340.603062
2548	0.008480	3340.554160
2549	0.008479	3340.489604
2550	0.008482	3340.635294
2551	0.008480	3340.616229
2552	0.008480	3340.620690
2553	0.008479	3340.675284
2554	0.008477	3340.798747
2555	0.008474	3340.884540
2556	0.008474	3340.979656
2557	0.008474	3340.921392
2558	0.008472	3340.894449
2559	0.008475	3340.998828
2560	0.008474	3341.065625
2561	0.008471	3341.137056
2562	0.008469	3341.258392
2563	0.008466	3341.062817
2564	0.008466	3340.931357
2565	0.008463	3340.898246
2566	0.008462	3340.899454
2567	0.008464	3340.819634
2568	0.008465	3340.858255
2569	0.008465	3340.803425
2570	0.008463	3340.896498
2571	0.008463	3340.924154
2572	0.008463	3340.965785
2573	0.008466	3341.040031
2574	0.008470	3341.045843
2575	0.008468	3340.919612
2576	0.008472	3340.815217
2577	0.008470	3340.835080
2578	0.008471	3340.850272
2579	0.008471	3340.846840
2580	0.008476	3340.883721
2581	0.008484	3340.909725
2582	0.008481	3340.848954
2583	0.008482	3340.874952
2584	0.008487	3340.917957
2585	0.008489	3340.835590
2586	0.008487	3340.847641
2587	0.008487	3340.752996
2588	0.008491	3340.746522
2589	0.008494	3340.685979
2590	0.008495	3340.775290
2591	0.008498	3340.819761
2592	0.008497	3340.895062
2593	0.008496	3340.871577
2594	0.008494	3340.966847
2595	0.008493	3341.006551
2596	0.008490	3340.855162
2597	0.008488	3340.853292
2598	0.008491	3340.882217
2599	0.008492	3340.924971
2600	0.008490	3340.846154
2601	0.008489	3340.904268
2602	0.008488	3340.974635
2603	0.008493	3341.032655
2604	0.008497	3340.981567
2605	0.008496	3340.870633
2606	0.008492	3340.862625
2607	0.008489	3340.969697
2608	0.008487	3341.065951
2609	0.008487	3341.082407
2610	0.008485	3341.147893
2611	0.008484	3341.162773
2612	0.008484	3341.186830
2613	0.008483	3341.215461
2614	0.008487	3341.276205
2615	0.008484	3341.242065
2616	0.008483	3341.250765
2617	0.008480	3341.225831
2618	0.008479	3341.275783
2619	0.008477	3341.334861
2620	0.008474	3341.450382
2621	0.008471	3341.359786
2622	0.008473	3341.290618
2623	0.008474	3341.276401
2624	0.008474	3341.341463
2625	0.008472	3341.340952
2626	0.008469	3341.218583
2627	0.008470	3341.103921
2628	0.008468	3341.205479
2629	0.008467	3341.246101
2630	0.008473	3341.110266
2631	0.008478	3341.029266
2632	0.008475	3340.949848
2633	0.008474	3340.824915
2634	0.008475	3340.803341
2635	0.008474	3340.718027
2636	0.008471	3340.732929
2637	0.008474	3340.796359
2638	0.008479	3340.852161
2639	0.008478	3340.806366
2640	0.008480	3340.724242
2641	0.008479	3340.763347
2642	0.008478	3340.816048
2643	0.008476	3340.740068
2644	0.008473	3340.664145
2645	0.008476	3340.688091
2646	0.008478	3340.745276
2647	0.008476	3340.808462
2648	0.008473	3340.836858
2649	0.008471	3340.819932
2650	0.008471	3340.810566
2651	0.008469	3340.727273
2652	0.008467	3340.787330
2653	0.008470	3340.817188
2654	0.008470	3340.911831
2655	0.008472	3340.848211
2656	0.008473	3340.759036
2657	0.008473	3340.672939
2658	0.008477	3340.657637
2659	0.008479	3340.628808
2660	0.008478	3340.613534
2661	0.008476	3340.611800
2662	0.008475	3340.574005
2663	0.008474	3340.540744
2664	0.008473	3340.316817
2665	0.008471	3340.162101
2666	0.008470	3339.987997
2667	0.008468	3339.919010
2668	0.008467	3339.826087
2669	0.008465	3339.857625
2670	0.008463	3339.734831
2671	0.008460	3339.712467
2672	0.008461	3339.781437
2673	0.008460	3339.844370
2674	0.008460	3339.824981
2675	0.008465	3339.938692
2676	0.008468	3339.944694
2677	0.008466	3339.988046
2678	0.008465	3340.083645
2679	0.008464	3340.014931
2680	0.008463	3340.092537
2681	0.008463	3340.125326
2682	0.008463	3340.201342
2683	0.008461	3340.268356
2684	0.008458	3340.229508
2685	0.008455	3340.174302
2686	0.008453	3340.104244
2687	0.008452	3340.129512
2688	0.008451	3340.162202
2689	0.008451	3340.086277
2690	0.008448	3340.017844
2691	0.008450	3339.892977
2692	0.008456	3339.768202
2693	0.008461	3339.714816
2694	0.008458	3339.658500
2695	0.008456	3339.624490
2696	0.008453	3339.615727
2697	0.008454	3339.509084
2698	0.008455	3339.363973
2699	0.008453	3339.427936
2700	0.008450	3339.385185
2701	0.008449	3339.302481
2702	0.008448	3339.301258
2703	0.008449	3339.229005
2704	0.008452	3339.235207
2705	0.008453	3339.095009
2706	0.008451	3338.980044
2707	0.008455	3338.959734
2708	0.008456	3338.912851
2709	0.008457	3338.897010
2710	0.008456	3338.915129
2711	0.008459	3338.990778
2712	0.008458	3338.933628
2713	0.008456	3338.998894
2714	0.008454	3338.952100
2715	0.008451	3338.897974
2716	0.008453	3339.023564
2717	0.008457	3339.138756
2718	0.008456	3339.055188
2719	0.008455	3338.921662
2720	0.008455	3338.902941
2721	0.008453	3338.934215
2722	0.008452	3338.890522
2723	0.008449	3338.849798
2724	0.008448	3338.757709
2725	0.008445	3338.693578
2726	0.008446	3338.707263
2727	0.008445	3338.839751
2728	0.008444	3338.769795
2729	0.008444	3338.616343
2730	0.008445	3338.504029
2731	0.008444	3338.529476
2732	0.008442	3338.543192
2733	0.008443	3338.517380
2734	0.008445	3338.396489
2735	0.008445	3338.353199
2736	0.008442	3338.279240
2737	0.008441	3338.244794
2738	0.008443	3338.203068
2739	0.008443	3338.146769
2740	0.008440	3338.188321
2741	0.008438	3338.248814
2742	0.008439	3338.347192
2743	0.008441	3338.255924
2744	0.008444	3338.301749
2745	0.008442	3338.311111
2746	0.008441	3338.300073
2747	0.008445	3338.305060
2748	0.008444	3338.227074
2749	0.008442	3338.210258
2750	0.008446	3338.258909
2751	0.008451	3338.191203
2752	0.008449	3338.165698
2753	0.008451	3338.048674
2754	0.008453	3337.995643
2755	0.008450	3337.909256
2756	0.008449	3337.818578
2757	0.008447	3337.928183
2758	0.008446	3337.888325
2759	0.008451	3337.816600
2760	0.008454	3337.786957
2761	0.008452	3337.886273
2762	0.008452	3337.916003
2763	0.008457	3337.945711
2764	0.008457	3337.858177
2765	0.008457	3337.720072
2766	0.008458	3337.560376
2767	0.008461	3337.572823
2768	0.008461	3337.585260
2769	0.008458	3337.581798
2770	0.008456	3337.604332
2771	0.008457	3337.499820
2772	0.008456	3337.357864
2773	0.008457	3337.355932
2774	0.008455	3337.372747
2775	0.008457	3337.290090
2776	0.008459	3337.305476
2777	0.008458	3337.469211
2778	0.008458	3337.540677
2779	0.008460	3337.581864
2780	0.008458	3337.605755
2781	0.008457	3337.491550
2782	0.008457	3337.442128
2783	0.008458	3337.415738
2784	0.008460	3337.466954
2785	0.008466	3337.427648
2786	0.008468	3337.395549
2787	0.008469	3337.383567
2788	0.008471	3337.377331
2789	0.008468	3337.323772
2790	0.008466	3337.187097
2791	0.008465	3337.099248
2792	0.008462	3337.173352
2793	0.008459	3337.210168
2794	0.008461	3337.211167
2795	0.008462	3337.223614
2796	0.008465	3337.414878
2797	0.008464	3337.511620
2798	0.008466	3337.546819
2799	0.008466	3337.534834
2800	0.008468	3337.471429
2801	0.008465	3337.443770
2802	0.008462	3337.484654
2803	0.008462	3337.529790
2804	0.008462	3337.462197
2805	0.008459	3337.413191
2806	0.008457	3337.364220
2807	0.008454	3337.368009
2808	0.008457	3337.350427
2809	0.008458	3337.307227
2810	0.008456	3337.291103
2811	0.008456	3337.290644
2812	0.008460	3337.304410
2813	0.008464	3337.288304
2814	0.008461	3337.236674
2815	0.008458	3337.106927
2816	0.008459	3337.221591
2817	0.008463	3337.280795
2818	0.008463	3337.156849
2819	0.008462	3337.059950
2820	0.008463	3337.055319
2821	0.008461	3337.220844
2822	0.008461	3337.338058
2823	0.008458	3337.398512
2824	0.008455	3337.416431
2825	0.008452	3337.431504
2826	0.008451	3337.412597
2827	0.008448	3337.450301
2828	0.008449	3337.537482
2829	0.008450	3337.613291
2830	0.008449	3337.611307
2831	0.008448	3337.554221
2832	0.008446	3337.507062
2833	0.008446	3337.482527
2834	0.008449	3337.480593
2835	0.008448	3337.444797
2836	0.008447	3337.414669
2837	0.008445	3337.462108
2838	0.008445	3337.534884
2839	0.008442	3337.699190
2840	0.008442	3337.752113
2841	0.008444	3337.710665
2842	0.008444	3337.715693
2843	0.008449	3337.681323
2844	0.008449	3337.734177
2845	0.008448	3337.744815
2846	0.008446	3337.707660
2847	0.008443	3337.726730
2848	0.008443	3337.828652
2849	0.008441	3337.903826
2850	0.008441	3337.890526
2851	0.008442	3337.888460
2852	0.008443	3337.809257
2853	0.008442	3337.794602
2854	0.008441	3337.873861
2855	0.008441	3337.828371
2856	0.008439	3337.831933
2857	0.008437	3337.883094
2858	0.008438	3337.841847
2859	0.008438	3337.864988
2860	0.008438	3337.925874
2861	0.008435	3337.905627
2862	0.008434	3337.932914
2863	0.008437	3337.911282
2864	0.008441	3337.849162
2865	0.008440	3337.851309
2866	0.008438	3337.835311
2867	0.008436	3337.836066
2868	0.008434	3337.688982
2869	0.008432	3337.649355
2870	0.008430	3337.566551
2871	0.008432	3337.439220
2872	0.008431	3337.261838
2873	0.008432	3337.227985
2874	0.008433	3337.274878
2875	0.008431	3337.158957
2876	0.008430	3337.094576
2877	0.008428	3337.059437
2878	0.008429	3337.018763
2879	0.008432	3337.008684
2880	0.008430	3336.875000
2881	0.008427	3336.876085
2882	0.008430	3336.954892
2883	0.008434	3337.073881
2884	0.008431	3337.137309
2885	0.008432	3337.192374
2886	0.008435	3337.216909
2887	0.008436	3337.231728
2888	0.008436	3337.184211
2889	0.008434	3337.207338
2890	0.008433	3337.270588
2891	0.008435	3337.166378
2892	0.008438	3337.096819
2893	0.008440	3336.954027
2894	0.008443	3336.798894
2895	0.008441	3336.715717
2896	0.008440	3336.741713
2897	0.008439	3336.730411
2898	0.008437	3336.832298
2899	0.008436	3336.888582
2900	0.008439	3336.922759
2901	0.008441	3336.911410
2902	0.008438	3336.906961
2903	0.008440	3336.808818
2904	0.008440	3336.780992
2905	0.008439	3336.761446
2906	0.008438	3336.787337
2907	0.008439	3336.707258
2908	0.008442	3336.676754
2909	0.008441	3336.789275
2910	0.008441	3336.691409
2911	0.008443	3336.574373
2912	0.008447	3336.489011
2913	0.008447	3336.492963
2914	0.008445	3336.645161
2915	0.008443	3336.681990
2916	0.008445	3336.578875
2917	0.008444	3336.670552
2918	0.008443	3336.615490
2919	0.008442	3336.641316
2920	0.008440	3336.635616
2921	0.008444	3336.697022
2922	0.008447	3336.717317
2923	0.008446	3336.745809
2924	0.008445	3336.660739
2925	0.008448	3336.619487
2926	0.008445	3336.688995
2927	0.008444	3336.677827
2928	0.008446	3336.707650
2929	0.008446	3336.770229
2930	0.008445	3336.805461
2931	0.008442	3336.936199
2932	0.008442	3337.015007
2933	0.008442	3336.991476
2934	0.008441	3336.898432
2935	0.008439	3336.917206
2936	0.008436	3336.965940
2937	0.008438	3336.897514
2938	0.008436	3336.895848
2939	0.008436	3336.888738
2940	0.008435	3336.895238
2941	0.008434	3336.990139
2942	0.008432	3337.021074
2943	0.008429	3337.026164
2944	0.008429	3336.883152
2945	0.008429	3336.920883
2946	0.008426	3337.006110
2947	0.008423	3336.979980
2948	0.008421	3336.937585
2949	0.008419	3336.975246
2950	0.008419	3336.997966
2951	0.008419	3336.881057
2952	0.008418	3336.838753
2953	0.008419	3336.804605
2954	0.008420	3336.930264
2955	0.008418	3336.898816
2956	0.008421	3336.751015
2957	0.008424	3336.785932
2958	0.008423	3336.847870
2959	0.008422	3336.946266
2960	0.008423	3336.901351
2961	0.008423	3336.952381
2962	0.008423	3336.970966
2963	0.008425	3336.951738
2964	0.008423	3336.944669
2965	0.008423	3336.924115
2966	0.008421	3336.931895
2967	0.008420	3336.874958
2968	0.008417	3336.982480
2969	0.008417	3336.949815
2970	0.008420	3336.999327
2971	0.008425	3336.970717
2972	0.008432	3337.030956
2973	0.008434	3337.065590
2974	0.008437	3337.041022
2975	0.008438	3337.078319
2976	0.008439	3337.001344
2977	0.008439	3336.851864
2978	0.008439	3336.828744
2979	0.008440	3336.875462
2980	0.008442	3336.904698
2981	0.008441	3336.872191
2982	0.008442	3336.861167
2983	0.008441	3336.854174
2984	0.008442	3336.865952
2985	0.008448	3336.829481
2986	0.008450	3336.912257
2987	0.008449	3336.986943
2988	0.008451	3337.076305
2989	0.008452	3337.026430
2990	0.008450	3337.107692
2991	0.008453	3337.151454
2992	0.008454	3337.149733
2993	0.008454	3337.138657
2994	0.008453	3337.178357
2995	0.008457	3337.212688
2996	0.008455	3337.202937
2997	0.008455	3337.069069
2998	0.008452	3337.044696
2999	0.008453	3337.072357
3000	0.008452	3337.124000
3001	0.008450	3337.251583
3002	0.008451	3337.121919
3003	0.008452	3337.090909
3004	0.008452	3337.041278
3005	0.008451	3337.024958
3006	0.008449	3337.024617
3007	0.008452	3336.956435
3008	0.008454	3336.985372
3009	0.008454	3337.004985
3010	0.008453	3336.908970
3011	0.008451	3336.931252
3012	0.008450	3336.944223
3013	0.008449	3336.904082
3014	0.008448	3336.862641
3015	0.008448	3336.858375
3016	0.008451	3336.816976
3017	0.008453	3336.855154
3018	0.008454	3336.844268
3019	0.008455	3336.797615
3020	0.008455	3336.843709
3021	0.008456	3336.897716
3022	0.008454	3336.894772
3023	0.008457	3336.975190
3024	0.008457	3337.013228
3025	0.008458	3337.097521
3026	0.008456	3337.061467
3027	0.008454	3337.009580
3028	0.008453	3336.898283
3029	0.008451	3336.808188
3030	0.008452	3336.793399
3031	0.008454	3336.786539
3032	0.008454	3336.790237
3033	0.008455	3336.726673
3034	0.008455	3336.692156
3035	0.008453	3336.748600
3036	0.008453	3336.824769
3037	0.008455	3336.800790
3038	0.008453	3336.738644
3039	0.008454	3336.817374
3040	0.008454	3336.802632
3041	0.008459	3336.762907
3042	0.008463	3336.631164
3043	0.008463	3336.574433
3044	0.008463	3336.525624
3045	0.008461	3336.512315
3046	0.008460	3336.500328
3047	0.008459	3336.502790
3048	0.008458	3336.519685
3049	0.008457	3336.484093
3050	0.008458	3336.474754
3051	0.008458	3336.516552
3052	0.008459	3336.495413
3053	0.008460	3336.546348
3054	0.008460	3336.623445
3055	0.008461	3336.620622
3056	0.008464	3336.651832
3057	0.008465	3336.751063
3058	0.008466	3336.791367
3059	0.008467	3336.817261
3060	0.008471	3336.886275
3061	0.008470	3336.912120
3062	0.008470	3336.876551
3063	0.008472	3336.902383
3064	0.008477	3336.865535
3065	0.008477	3336.813051
3066	0.008476	3336.750163
3067	0.008474	3336.665145
3068	0.008475	3336.645372
3069	0.008473	3336.690779
3070	0.008473	3336.728339
3071	0.008474	3336.661674
3072	0.008473	3336.559896
3073	0.008474	3336.528474
3074	0.008475	3336.527001
3075	0.008473	3336.615285
3076	0.008472	3336.659298
3077	0.008475	3336.748781
3078	0.008477	3336.827810
3079	0.008476	3336.771679
3080	0.008474	3336.667532
3081	0.008472	3336.545278
3082	0.008475	3336.511356
3083	0.008472	3336.547519
3084	0.008474	3336.590143
3085	0.008477	3336.514749
3086	0.008484	3336.544394
3087	0.008487	3336.564950
3088	0.008485	3336.564767
3089	0.008483	3336.587893
3090	0.008484	3336.590291
3091	0.008488	3336.500809
3092	0.008490	3336.411384
3093	0.008492	3336.406078
