0.615000	0.977429
0.615500	0.977545
0.616000	0.977660
0.616500	0.977775
0.617000	0.977888
0.617500	0.978002
0.618000	0.978114
0.618500	0.978226
0.619000	0.978337
0.619500	0.978448
0.620000	0.978558
0.620500	0.978667
0.621000	0.978776
0.621500	0.978884
0.622000	0.978991
0.622500	0.979098
0.623000	0.979204
0.623500	0.979309
0.624000	0.979414
0.624500	0.979518
0.625000	0.979622
0.625500	0.979725
0.626000	0.979828
0.626500	0.979930
0.627000	0.980031
0.627500	0.980132
0.628000	0.980232
0.628500	0.980331
0.629000	0.980430
0.629500	0.980529
0.630000	0.980627
0.630500	0.980724
0.631000	0.980821
0.631500	0.980917
0.632000	0.981013
0.632500	0.981108
0.633000	0.981202
0.633500	0.981296
0.634000	0.981390
0.634500	0.981483
0.635000	0.981575
0.635500	0.981667
0.636000	0.981759
0.636500	0.981850
0.637000	0.981940
0.637500	0.982030
0.638000	0.982119
0.638500	0.982208
0.639000	0.982297
0.639500	0.982385
0.640000	0.982472
0.640500	0.982559
0.641000	0.982645
0.641500	0.982731
0.642000	0.982817
0.642500	0.982902
0.643000	0.982986
0.643500	0.983070
0.644000	0.983154
0.644500	0.983237
0.645000	0.983320
0.645500	0.983402
0.646000	0.983484
0.646500	0.983565
0.647000	0.983646
0.647500	0.983726
0.648000	0.983806
0.648500	0.983886
0.649000	0.983965
0.649500	0.984043
0.650000	0.984122
0.650500	0.984199
0.651000	0.984277
0.651500	0.984354
0.652000	0.984430
0.652500	0.984506
0.653000	0.984582
0.653500	0.984657
0.654000	0.984732
0.654500	0.984807
0.655000	0.984881
0.655500	0.984954
0.656000	0.985028
0.656500	0.985100
0.657000	0.985173
0.657500	0.985245
0.658000	0.985317
0.658500	0.985388
0.659000	0.985459
0.659500	0.985529
0.660000	0.985600
0.660500	0.985669
0.661000	0.985739
0.661500	0.985808
0.662000	0.985876
0.662500	0.985945
0.663000	0.986013
0.663500	0.986080
0.664000	0.986147
0.664500	0.986214
0.665000	0.986281
0.665500	0.986347
0.666000	0.986412
0.666500	0.986478
0.667000	0.986543
